id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
83176.81,2.3484943,3pc,ssl,CON,24095.072,116569.6,162.12611,67.40509,98720310.0,503131.38,1.1180104,9.046821,691.115,8.577388,10007.575,702.50696,122.68049,845652600.0,1132238500.0,112.83643,0.046658475,0.01664288,0.021100402,149.3231,133.64017,0.23719832,-7024.2134,9.186231,1.323344,6.8459187,5.7753468,3.5947132,8.001726,0.021704307,0.005060054,0.13918824,8.451161,6.844902,0.010648181,0.66218585,0.09361926,-0.18158296,Analysis,-0.28450194
91881.87,2.2603104,compaq-peer,ssl,no,7261.345,122097.28,197.04187,75.905624,111414390.0,766846.56,14.9763565,7.818543,546.116,154.5839,10115.301,391.2661,125.120476,873651000.0,860422140.0,112.978516,0.04235362,0.013283464,0.02218257,164.41945,120.5816,0.2245027,-8849.069,8.071627,1.1074637,5.684623,5.0451674,3.974061,8.706418,0.03811919,-0.0043190517,0.00041706275,8.54925,8.760709,0.006048494,0.69365597,0.063603684,-0.09562857,Analysis,-0.14294057
90598.84,1.8868434,bbn-rcc,ssl,no,28793.168,110874.75,178.03847,84.08062,100643330.0,489195.03,7.8634944,1.814062,915.45233,102.378624,5130.4023,-232.06635,114.70558,981440300.0,969662300.0,109.99132,0.03904678,0.020147236,0.020543983,147.90227,121.443886,0.18216114,-1586.3793,9.260748,1.1438311,5.787568,4.441773,4.5288687,7.7867546,0.030472971,-0.004466402,0.12231645,8.624099,7.580748,-8.926526e-05,0.6714501,0.03586758,-0.17822754,Analysis,-0.13913809
88553.45,1.940987,3pc,ssl,CON,16033.272,113248.85,168.21773,74.240814,89916460.0,342707.9,-0.04982749,12.501865,711.6287,17.809292,4925.1753,538.98254,108.558014,978024800.0,1110922100.0,107.99777,0.047771197,0.01919786,0.018302707,161.96387,129.52934,0.17654595,83.56485,8.5776205,1.1688735,6.2047634,5.2404943,4.0390806,7.3216043,0.025989873,0.016987916,0.1194324,7.6659665,8.118286,0.0044003585,0.657403,0.09402452,-0.08168692,Analysis,-0.20732051
89873.23,2.6962132,aris,ssl,no,27316.105,120713.12,178.05632,79.79026,61792764.0,592111.7,10.988954,6.830204,1255.7042,94.7975,3931.4326,228.94278,108.73409,920519300.0,997122400.0,103.397675,0.041029274,0.020375926,0.020151438,182.99973,108.81701,0.2367885,-9041.955,8.849278,1.3358123,6.3430448,4.6829863,4.9270763,9.3434305,0.031861026,0.0033676908,0.14250487,8.705853,8.022277,0.006891044,0.6778293,0.07214272,-0.011465695,Analysis,-0.18717632
89231.03,2.5894842,aris,ssl,CON,24728.363,129370.26,169.22603,79.81956,101244024.0,1032510.56,4.0967627,0.5390314,701.33234,153.30574,2428.2434,451.78146,106.34285,925013100.0,918566140.0,119.3411,0.03886424,0.022820007,0.020774886,157.17967,104.05588,0.23642574,-10027.927,8.810229,1.2490748,6.2153893,6.1477866,3.5187044,8.006097,0.008335894,0.01180285,0.023525344,9.397523,7.1005383,0.0075376686,0.66129375,0.047163628,-0.067874044,Analysis,-0.25830507
86612.55,2.4122312,argus,ssl,no,9015.408,118222.766,169.0323,74.58313,93327200.0,794731.0,5.807927,10.122309,150.10486,-58.480022,11036.479,1109.7219,122.19662,881103740.0,1098830200.0,103.56429,0.046195634,0.020292738,0.019384608,160.11816,105.77488,0.16657439,-8905.268,9.341021,1.2064966,5.873301,5.4068804,4.049638,7.439732,0.02756607,0.009831413,0.09865419,8.649098,8.965458,-0.0028948595,0.6178512,0.13304733,-0.13514146,Analysis,-0.25439385
87171.06,1.6707717,arp,ssl,no,20160.42,110369.57,160.98589,70.99954,91656240.0,400655.25,1.6837372,10.748855,1056.5563,-27.230534,6122.251,879.95,120.45128,1092210800.0,907793700.0,120.9529,0.042568546,0.016800702,0.022189071,157.9453,118.32358,0.15628718,-7372.317,9.362263,1.1703713,5.523987,5.3826065,4.7553024,8.119391,0.015944326,0.02435409,0.08909168,8.486314,7.4320874,0.010548812,0.6432172,0.11760517,-0.24159485,Analysis,-0.076859005
83865.65,1.8853776,3pc,ssl,no,21111.633,140397.52,160.10866,63.087273,90571070.0,351730.25,11.94268,10.003435,1679.4098,12.333285,7331.035,697.42633,125.69921,866395200.0,995513540.0,113.73939,0.025795909,0.017794795,0.021828221,166.15477,126.97862,0.28921944,-6834.9985,9.931651,1.0393618,7.18809,4.848941,3.730873,7.2118983,0.021083672,0.022170765,0.049145855,9.228541,7.0920067,0.012714672,0.69836926,-0.001944242,-0.068181,Analysis,-0.17828402
89575.59,2.251981,3pc,snmp,no,21288.654,112728.01,157.95148,80.608116,60121984.0,800777.06,4.0763593,8.369351,1598.9807,13.729617,6636.3457,873.9444,114.96064,815884200.0,976105700.0,106.70346,0.044030298,0.021082407,0.022589942,176.98636,114.5596,0.19258367,-4731.257,8.743826,1.1936512,6.2450976,5.1570454,4.4819818,8.948791,0.017549742,0.018576676,0.15117644,7.862401,8.32245,0.008866951,0.65534556,0.11528596,-0.07566482,Analysis,-0.15268111
89566.34,2.000858,3pc,ssl,no,24412.527,125812.66,163.01662,80.328964,87754090.0,687345.9,0.82710415,8.598684,1072.4218,77.95373,7156.9937,807.2956,114.1464,833204300.0,1002555700.0,117.12933,0.043579884,0.017214557,0.020852389,161.22876,121.55735,0.1699699,-10949.31,9.716302,1.1698375,5.7466474,5.2449083,3.8003716,7.0684867,0.01197791,0.0040016114,0.09322933,8.132141,7.2982445,0.009849136,0.56366396,-0.032937884,-0.044666696,Analysis,-0.2061067
93883.086,2.0125062,cftp,ssl,no,29915.578,109456.17,173.23607,79.65875,77129960.0,723931.7,4.0527315,10.850524,1376.211,49.672237,10455.218,259.23627,113.69596,814733950.0,958549250.0,125.05251,0.04702117,0.011897676,0.021630857,170.7173,141.48085,0.15593964,-11639.452,8.335799,1.1968985,5.827903,5.453268,4.286572,8.303038,0.010775811,0.014716349,0.015438722,6.967804,8.856759,0.006449406,0.60726225,0.012033203,-0.0847092,Analysis,-0.068376936
85684.21,2.721437,cbt,ssl,no,25062.041,126952.016,156.94269,79.00699,55296204.0,870990.75,15.098702,8.065253,1719.68,91.93981,2906.0857,385.4358,125.56862,799356400.0,888117500.0,112.9717,0.032914966,0.017573219,0.022722095,178.72708,154.28285,0.2574067,-2384.341,8.595899,1.165033,5.6989074,4.775823,3.9444091,9.594991,0.010179874,0.010056347,0.00076686754,8.586734,7.468774,0.005435954,0.6240844,0.07295266,-0.17301989,Analysis,-0.2632779
87409.2,2.1120288,3pc,ssl,no,34104.855,126863.38,162.31273,84.11033,70415730.0,782223.25,3.3904033,5.777812,778.3335,-54.09869,6959.0923,542.5383,126.34604,845443700.0,966887800.0,117.166336,0.04487997,0.021437926,0.014684607,149.52136,135.35992,0.12118089,-3355.948,9.449451,1.1730143,6.3431306,5.3535676,3.941273,7.6926813,0.014752263,-0.007679949,0.09504159,7.917685,8.204468,0.0070736837,0.6859873,0.0422369,-0.08300792,Analysis,-0.20598945
94675.55,2.5958402,3pc,ssl,no,17730.889,112662.875,165.48824,82.589005,86000980.0,720573.6,7.4128556,8.308262,923.7657,105.64343,7655.3896,209.52997,115.77696,896104770.0,1057754600.0,109.93317,0.04054461,0.019010097,0.021605952,145.61423,135.0475,0.16584285,-5294.2754,8.637318,1.1495222,6.4879236,4.545482,4.492397,8.9204855,0.0127494065,0.009041657,0.05752243,8.295366,7.923216,-0.0077653304,0.64148605,0.045543123,-0.0621535,Analysis,-0.2517908
89927.89,2.6471782,3pc,ssl,no,10246.911,101433.25,163.18637,97.65532,82756000.0,783289.6,5.8483477,10.654443,1041.9991,-50.10008,8968.937,270.25174,128.82672,829122200.0,851459500.0,110.089325,0.046290107,0.020560365,0.023390165,165.08133,125.25294,0.1415568,-2647.3694,8.243452,1.0934284,5.8759065,4.2990665,4.174145,7.9811716,0.023386259,0.008241618,0.07211852,8.537931,7.842645,0.01580815,0.6947661,0.1754156,-0.02364631,Analysis,-0.22696847
91549.84,1.2751747,3pc,ssl,no,47097.69,120464.51,172.05203,64.23024,85558950.0,440867.53,0.41358003,6.857505,1669.1704,117.29767,2871.5144,161.50409,118.846466,867989060.0,1146245500.0,103.59428,0.04547505,0.018836504,0.01691213,158.91132,139.82219,0.13927534,-6811.863,9.080162,1.1570302,6.34578,4.7909837,3.5193594,8.556606,0.020745832,0.010211507,0.063379504,8.1861,8.398946,-0.0024372188,0.6170259,-0.052087255,0.14080569,Analysis,-0.1694082
90420.63,2.0035913,3pc,ssl,no,12423.529,100235.7,170.58649,79.20414,74159190.0,997438.0,7.626355,2.2752366,1195.5913,75.27112,5404.5874,57.864933,117.30762,828768960.0,929629440.0,118.69124,0.04480897,0.018822908,0.014090376,156.92244,147.97908,0.20310204,-4476.0146,9.95626,1.2298379,5.7361073,4.514048,3.9478562,7.1269674,0.030884208,-0.008923937,0.12948596,8.835454,7.368274,0.020676685,0.62935156,0.22828805,0.055140167,Analysis,-0.20980734
82515.875,2.3329527,cbt,ssl,no,16118.144,109990.97,174.7173,72.60791,64855084.0,638070.44,5.86411,9.802776,561.7822,55.64329,8923.159,608.232,109.234085,973762400.0,1073442300.0,112.34288,0.046876468,0.017029805,0.020260947,152.63307,106.83076,0.13879313,466.50455,9.948794,1.3216444,5.901386,5.1410265,4.132144,7.1396766,0.014722106,0.009205384,0.15076071,8.154454,8.4275875,0.0038535271,0.609872,0.077461146,-0.103048764,Analysis,-0.20169917
94178.77,1.814095,3pc,ssl,no,-79.39589,102137.07,167.77966,72.54287,103003330.0,477959.25,4.8500433,5.4976797,658.1397,43.04716,10526.763,363.3919,111.5876,678875970.0,869842900.0,110.02094,0.03627921,0.016094435,0.01704568,173.31813,138.84715,0.26805234,-10234.051,10.530256,1.1977174,6.87552,5.482545,4.231802,8.185979,0.035581484,0.018550767,0.12213043,8.566032,7.5764613,0.009509321,0.6865021,0.08583418,-0.0003106147,Analysis,-0.21163559
84985.12,1.7697674,3pc,ssl,no,10745.797,111124.8,167.37549,72.02234,97216170.0,497698.6,7.3248706,1.7449697,1233.432,-132.16782,8566.99,987.00775,112.775444,799164700.0,1062489500.0,109.809204,0.03596961,0.020384518,0.017993346,173.8511,132.02693,0.22490117,-5684.764,9.464357,1.2312833,6.261821,5.0106463,3.9701893,5.9929976,0.023177061,0.009254407,0.14452301,8.70346,8.532995,0.0038959275,0.69647586,0.19311267,-0.009483956,Analysis,-0.17962554
85578.23,2.54514,3pc,ssl,no,19530.742,131522.2,161.65132,77.329346,84181560.0,445921.9,1.9905316,8.819616,-241.29816,24.68583,4034.2615,584.3931,108.5299,1060858400.0,1034840060.0,113.43522,0.04197328,0.016018145,0.022473592,163.90094,119.5488,0.2600603,-6277.483,8.692449,1.169731,5.7030296,4.8562746,3.800541,7.9039707,0.035300504,0.003883231,0.14423881,8.078109,9.477455,-0.007236462,0.64172834,0.12740427,-0.15695837,Analysis,-0.20988432
87457.85,2.214153,a/n,ssl,no,18974.12,116263.2,160.89851,77.854744,84888210.0,716564.7,0.6712757,9.075336,320.6219,31.160294,7424.117,344.396,121.29417,1046422900.0,1082373100.0,108.82186,0.034487978,0.02114604,0.023012957,138.30899,103.05244,0.16816898,-3039.486,9.138353,1.0824323,6.5232615,5.2775035,3.861679,8.201088,0.02494472,0.014400115,0.058160424,8.76611,9.456081,0.007375844,0.6434962,0.0842625,-0.06651829,Analysis,-0.23408967
86618.67,2.0580432,3pc,ssl,no,13929.625,111184.91,179.6652,80.954605,67142730.0,284596.84,6.5118566,11.79989,892.00256,-27.627308,6031.0186,264.47568,129.47458,801216300.0,1006465900.0,105.59439,0.040069204,0.0153361885,0.019281091,171.14326,144.09886,0.18749739,1608.553,9.300204,1.0387901,5.5941663,4.019458,4.0131483,8.328545,0.052196898,-0.004903401,0.12272099,8.324557,7.2150598,-0.013016306,0.67668986,0.13822517,0.024040114,Analysis,-0.21098354
93755.68,2.8104694,a/n,ssl,CON,17147.23,95686.58,166.8202,81.25886,99425016.0,603625.4,3.1227007,4.576433,1064.4253,-1.7802322,6534.985,665.08154,106.99787,916061250.0,990618300.0,117.69217,0.046220317,0.013349214,0.02359425,179.4214,136.37662,0.0812107,-7944.7163,8.534434,1.2184161,6.6704154,5.5075293,4.064158,6.2968025,0.031378802,-0.005549042,0.113227874,7.2340937,7.9062686,-0.0030071323,0.6444096,0.020130683,-0.14768182,Analysis,-0.20471027
86910.35,2.3193228,3pc,ssl,no,22884.855,115751.38,163.14655,80.19992,91950960.0,497348.12,-1.5817965,-0.6517798,471.4123,85.91114,5497.347,231.8147,112.36665,881321100.0,1080104200.0,124.34903,0.038358174,0.016486509,0.019031927,176.08904,123.90068,0.1762275,-10376.397,9.446867,1.128938,6.335006,4.776974,4.4595833,6.707943,0.026718216,-0.00082298974,-0.00793471,8.808917,8.545647,-0.0037596317,0.64153594,-0.008606361,-0.16386175,Analysis,-0.24185032
87338.61,1.8884498,aes-sp3-d,ssl,no,37928.83,130821.46,165.18623,75.6276,69998180.0,580818.0,-0.1765503,9.576871,253.40186,-38.038967,1625.0719,356.0353,124.12088,914209660.0,1081139000.0,114.20658,0.041712206,0.018085679,0.02129015,167.9453,103.13181,0.23168403,-7675.935,8.270827,1.1139061,6.296475,5.867365,3.6924253,8.04942,0.021125326,0.00499971,-0.0073853196,7.8103848,8.628756,0.0022023602,0.6365972,0.083230324,-0.14314872,Analysis,-0.27148163
89659.46,1.5838681,3pc,ssl,CON,13004.213,117571.44,170.12988,84.03536,72160650.0,868238.3,1.1092285,5.62356,1070.9037,-27.79086,8117.591,674.3091,132.63078,797115300.0,957621100.0,119.555244,0.04255909,0.02034169,0.018468298,161.29742,141.87389,0.2660304,-6429.929,8.215827,1.2895503,5.769092,5.7374,4.282231,7.03577,0.02286704,0.0071464605,0.07839993,8.227503,7.4458084,-0.006419163,0.646812,0.04458213,-0.040452413,Analysis,-0.11715996
92296.01,2.6461549,3pc,ssl,CON,17188.695,119299.77,166.07246,78.53882,68350920.0,811067.06,5.1965613,11.169756,1326.3586,117.22323,7425.8223,860.27454,120.89925,923515300.0,1122058900.0,114.50723,0.04259284,0.018758029,0.021610687,165.48296,127.479225,0.20632857,-3732.2083,9.210678,1.1711762,6.0869713,4.904117,4.0195785,8.831901,0.012603383,0.020159671,0.0734172,8.117788,8.6172495,0.011050318,0.6146385,0.08009703,-0.011051239,Analysis,-0.27034688
80073.266,2.435582,3pc,ssl,no,10201.059,119228.7,164.5097,84.701225,85772960.0,409183.34,5.4376593,4.5612845,1462.424,-155.1739,1985.193,196.88129,114.35686,1034983000.0,817247900.0,127.86305,0.030363847,0.022140466,0.02130117,181.02982,152.34825,0.19165197,-6090.697,9.318027,0.9752043,6.041621,5.333499,4.521418,7.1736903,0.0211486,0.020893855,0.08603319,7.1823483,8.729183,0.011871683,0.6959101,0.027497455,-0.1564072,Analysis,-0.16448374
83366.31,1.988059,3pc,ssl,no,18241.346,112006.16,172.63806,76.30769,91526780.0,321773.4,3.0089765,10.124313,816.0057,39.962334,6572.477,280.21246,115.17026,907044860.0,1017269760.0,108.9039,0.03269244,0.020674061,0.01797712,144.55307,122.55273,0.15883079,-2875.259,9.940505,1.1294621,6.1793046,4.9895487,4.437671,8.358281,0.023176778,0.017091554,0.048673667,7.6066113,8.037795,0.00077209075,0.7105402,-0.015408073,-0.08318046,Analysis,-0.16402274
89090.26,2.901479,bna,ssl,no,21628.783,109259.24,158.5717,81.79135,53109304.0,739599.7,3.5308993,4.2242618,597.1128,120.94807,11611.806,349.8447,124.45475,721525570.0,968879900.0,121.96354,0.050361056,0.012817317,0.023645774,141.51225,138.67137,0.1839159,-8060.987,9.34711,1.2183367,5.8611355,3.439716,4.379995,7.8207073,0.020613007,-0.00651883,0.07580769,8.918607,8.248495,0.016463734,0.66929364,0.058061376,-0.043816015,Analysis,-0.19083562
92397.734,1.645021,any,radius,no,26447.613,107402.34,163.64598,70.041985,102496960.0,693534.7,-0.24368468,8.925479,661.9432,34.443935,8480.852,346.68686,123.01117,1035122560.0,1030493800.0,107.39777,0.044856943,0.014814052,0.018561736,144.01581,126.21755,0.20160352,-8414.949,8.768942,1.1310036,6.3349857,5.471314,4.3449078,6.3387337,0.028580438,0.011515083,0.10195392,7.9231586,8.864536,0.004672854,0.6750425,0.02411802,-0.05666024,Analysis,-0.15730774
87215.04,2.1740758,arp,ssl,no,22639.203,110930.44,162.50543,79.33255,88386670.0,867277.9,8.084456,4.2798214,1313.8328,41.78792,7888.8384,811.4382,116.64146,830255300.0,985540540.0,103.58437,0.037567027,0.019819377,0.020208167,149.25824,144.00417,0.25619173,-8318.215,9.727816,1.2205505,5.8755465,3.888325,4.125653,7.8762965,0.019505532,0.005037704,0.14025994,9.251967,8.294135,0.01825141,0.66794616,-0.0031721015,-0.05623711,Analysis,-0.074593656
85252.67,1.9470264,arp,ssl,no,26101.979,117555.69,165.9289,78.57477,81041860.0,444997.16,8.55182,4.9258904,604.7516,150.30309,6826.398,8.450384,131.72183,1044608100.0,1006495600.0,118.73135,0.040316302,0.01752169,0.02053284,151.5768,131.02753,0.20679918,-7671.6304,9.309101,1.1317775,5.869397,5.1135063,3.7971416,7.8763475,0.029089335,0.015319473,0.031448252,8.499822,7.668248,0.00217128,0.7158947,0.07441841,-0.11122266,Analysis,-0.3000474
89309.6,2.1007245,3pc,ssl,no,20057.195,104243.94,166.93318,74.76359,87877300.0,580015.9,4.11688,10.745808,1422.1692,19.569775,6588.6816,123.53492,112.4736,879707500.0,1039039700.0,108.885544,0.04150469,0.023090694,0.018508727,153.22098,120.897385,0.17145407,-5361.553,8.496095,1.142072,7.087153,4.63657,4.3492327,7.326132,0.021677775,0.009952554,0.06962873,8.314264,8.436517,0.0048739286,0.68698925,-0.0049595963,-0.07180087,Analysis,-0.27140266
94304.2,1.406379,3pc,ssl,no,28651.275,138079.77,163.34468,63.912067,83108010.0,606770.5,2.5476909,9.163905,411.44867,21.436222,6740.2124,135.70367,135.2228,945214850.0,985403100.0,115.003746,0.04062679,0.018184781,0.0153385885,177.64955,150.05457,0.311163,-3484.68,9.679571,1.2325172,6.0298567,5.4334774,3.746503,9.764425,0.030123243,-0.0015263786,-0.038999207,7.8489823,6.700059,-0.01474103,0.6818046,0.0981041,-0.021663254,Analysis,-0.28725722
88475.4,2.4659142,3pc,ssl,no,27797.836,100766.89,165.19731,76.20285,82859310.0,425187.6,-2.036776,1.5570596,835.2409,128.83665,7072.6943,387.7688,106.97479,781703200.0,910957900.0,124.362785,0.040577844,0.01703299,0.02338918,184.1292,133.72203,0.19039226,-14882.22,9.302729,1.1541038,6.449823,6.5245886,3.7863517,7.6055994,0.013205692,0.009524927,0.04769305,8.986231,7.9573298,0.010096925,0.58502465,0.13544697,-0.20415106,Analysis,-0.15562035
83021.79,2.0348115,compaq-peer,ssl,no,35899.477,115822.21,165.86302,85.72923,87817864.0,465333.94,9.911426,0.006357103,517.00354,149.6098,5832.1475,137.768,115.82044,804074430.0,917519940.0,116.45289,0.04038606,0.022895766,0.022997284,167.30263,109.87874,0.18099748,-4286.6533,9.254478,1.2860143,6.4261794,3.8111944,4.2738857,8.325049,0.017175874,-0.008523369,0.019238377,9.066561,7.0299296,0.0047553284,0.65683514,0.020328967,-0.18957874,Analysis,-0.161412
93190.99,2.7146413,3pc,ssl,no,1127.9655,114291.88,169.81577,80.92656,69744370.0,697630.0,4.354571,11.051076,1099.256,-7.0676317,3009.5808,1069.7188,112.73117,707844900.0,973090940.0,114.30369,0.052252613,0.02077232,0.017697496,166.81593,126.70901,0.13499308,-5560.9136,8.568978,1.1920539,5.960989,4.9426374,4.2221837,9.5126,0.02579997,0.007983404,0.0338279,9.201911,9.381611,0.0023998304,0.6320501,0.18131223,0.10389941,Analysis,-0.25635377
82947.32,1.5367985,3pc,ssl,no,46150.582,135578.02,169.27675,73.09511,87804590.0,706576.3,7.182295,3.7185402,526.8012,91.40386,7733.5464,434.7994,106.19128,955878300.0,1133815900.0,111.85758,0.037068903,0.019384721,0.022538992,187.66216,143.25743,0.19222732,-18145.918,9.557696,1.1679052,5.3507714,5.233315,4.174338,7.163123,0.037770774,-0.0095289275,0.099667385,9.008125,7.6099415,-0.006712539,0.6226741,-0.038871188,-0.21275821,Analysis,-0.20007882
90807.76,1.9709173,any,ssl,no,18253.62,116972.65,167.19322,79.02145,50656300.0,780781.1,2.5831811,7.4299464,607.6612,49.658943,5971.6694,739.4521,120.397995,869303400.0,1015567940.0,108.12929,0.051459365,0.022666637,0.019636078,148.38622,121.5061,0.17793061,-4439.5464,8.618817,1.28998,5.9697046,4.9212084,5.1633477,7.432531,0.026710114,0.0021411167,0.14405024,8.261888,8.324257,-0.006178137,0.61960053,0.13840458,0.009829208,Analysis,-0.20667186
85492.52,2.4791436,aris,ssl,no,34956.438,122537.28,161.95877,71.59191,76000780.0,543479.94,7.696673,5.7691216,889.45746,132.5004,4441.8955,563.04407,120.68802,842051100.0,1031003400.0,113.65838,0.035719592,0.01629075,0.024065297,171.07619,142.4607,0.17714682,-6665.4136,8.935253,1.2514703,5.485361,5.2648883,3.8440354,8.115316,0.005605996,0.007320176,0.058959126,8.432231,8.739138,0.0018331531,0.63023084,0.08861379,-0.1760062,Analysis,-0.09442195
95449.98,1.5804987,3pc,ssl,CON,30532.01,117173.65,168.64824,68.35639,104293630.0,434228.2,3.5595088,4.5201993,311.9032,49.397926,4239.7295,266.20035,118.72812,1000616770.0,993875400.0,110.883865,0.04363174,0.018851709,0.020017693,167.51262,120.65217,0.27201915,-5662.6035,8.362174,1.2029519,5.326242,5.5989504,3.776922,6.869428,0.02302905,0.007154403,0.029766755,8.427928,6.96119,-0.006944785,0.6259812,0.055218056,-0.14831853,Analysis,-0.2541931
86243.4,2.5156517,bbn-rcc,ssl,no,14218.746,94095.76,171.20296,85.69884,92217580.0,545897.94,2.1034667,5.7862425,397.94757,93.57205,7032.269,-8.404779,131.18112,948986560.0,938154560.0,119.20425,0.046441086,0.015217159,0.01985593,176.27603,127.41597,0.18963766,-9112.36,8.051282,1.1578175,5.4493165,4.02784,3.9704244,6.4343886,0.028623978,-0.002814679,0.020261252,7.960729,8.37791,0.0023466835,0.67540205,0.108795024,-0.06491907,Analysis,-0.1324501
88197.49,2.8322937,cbt,ssl,no,22122.555,113618.04,164.80385,85.01375,80942850.0,475247.97,4.5309863,8.13153,464.68842,-22.418842,8267.165,476.06854,119.95115,905529500.0,1115405400.0,112.854126,0.051130857,0.012732124,0.019258676,153.49966,127.68226,0.19332255,-8593.899,8.837229,1.1788602,5.8467283,5.335172,4.2043977,8.580201,0.020671796,0.002664764,0.11021782,7.9936476,8.428599,0.003594882,0.6516189,0.079270795,-0.0604388,Analysis,-0.18477109
83635.1,1.4112889,3pc,ssl,no,41212.848,125106.64,177.95927,64.82843,80449580.0,529007.7,3.6748996,6.408543,538.6993,170.13086,8689.813,26.626165,92.56172,1005748300.0,1081205200.0,125.31005,0.03164933,0.012823441,0.020875527,159.9796,128.34258,0.28088278,-11188.751,9.981729,1.185784,6.100234,5.1455197,4.695968,6.572647,0.021068789,-4.086875e-05,0.08119718,7.470761,9.033443,-0.005553499,0.6336949,0.024975372,-0.038669907,Analysis,-0.16750735
81554.22,1.7201928,3pc,ssl,no,28899.303,125268.93,171.88638,72.91134,85597656.0,551723.25,6.1406245,5.933425,1038.7421,40.506355,8855.634,709.69666,113.94285,792537900.0,1125979300.0,106.948586,0.040930383,0.020585435,0.020077974,168.558,121.45688,0.24627963,-6099.4604,8.806784,1.1567633,5.797562,5.5295515,3.7937894,7.9479537,0.028732114,0.007021981,0.111986406,9.149259,8.461171,-0.011119675,0.68933976,0.064957604,0.07799581,Analysis,-0.090935
85669.125,2.523626,3pc,ssl,no,2518.3335,127193.12,166.17682,75.940834,82475464.0,814252.94,4.3595886,7.980233,806.1442,79.46221,8051.105,678.5352,117.73328,904270660.0,1105755400.0,106.44563,0.04095616,0.017837275,0.02088904,144.8619,107.064606,0.23735477,-8063.179,9.0135565,1.1754491,6.202838,5.7765803,3.910862,8.248128,0.023472087,0.0131303575,0.11179851,8.751518,8.000248,0.016910149,0.6208649,0.030952737,-0.1224916,Analysis,-0.36016214
85099.016,2.1151137,dcn,ssl,no,12133.474,106964.07,164.13359,73.60453,66345910.0,981351.9,4.6648026,4.5620413,1727.9891,-40.205227,10655.598,878.45215,126.46141,737902700.0,1005390340.0,112.577034,0.040395282,0.018524311,0.024823388,165.59174,143.3172,0.21906231,-3395.1726,8.50868,1.2365338,6.101267,5.6787343,4.1844277,6.758743,0.019429635,0.012258375,0.068900086,8.439116,8.551512,0.005371608,0.6426609,0.09792938,-0.06423181,Analysis,-0.1312913
84326.87,2.1846695,a/n,ssl,no,29606.363,112993.96,169.93837,67.09553,76329096.0,425304.88,-2.010778,5.6308646,-144.32428,109.98781,4457.531,175.29031,121.05623,1039576400.0,903696000.0,115.65528,0.047187276,0.019967368,0.015509127,147.42642,104.50358,0.19686449,-7479.1772,9.338031,1.2134538,5.8783107,5.3784504,4.246372,8.085291,0.027362633,0.011952258,0.060991593,7.7489176,8.906533,0.0016657646,0.68239534,0.09675532,-0.009563092,Analysis,-0.17697814
95013.586,2.3494687,3pc,ssl,no,25511.787,118825.07,173.38342,79.34065,84430150.0,596627.25,6.5731044,9.73563,717.29865,117.2332,5219.362,252.716,121.3938,915618050.0,1095730600.0,117.518845,0.038870852,0.016842166,0.020237636,161.66502,102.04405,0.14042754,-5094.5474,10.25903,1.1452248,7.105575,4.2087984,3.9465053,8.372783,0.02192003,0.007947581,0.1432462,8.141727,7.0122623,0.0042870445,0.6568404,0.12835595,-0.10042526,Analysis,-0.23508394
82252.38,3.1584754,3pc,ssl,no,19779.508,125030.96,166.86716,74.778694,64638176.0,488956.66,9.654387,8.500241,631.84973,98.922066,6304.6626,795.36096,122.13403,1008584400.0,1053102900.0,120.50797,0.046490718,0.014012284,0.02375504,176.6664,123.71238,0.24190684,-8766.057,8.704354,1.0782932,5.4094143,5.107322,3.0609555,7.439095,0.017281018,0.010092261,0.092430234,8.521985,8.059608,-0.0029127595,0.6303523,0.2633434,-0.06912267,Analysis,-0.2153328
91732.75,2.030388,aes-sp3-d,ssl,no,28357.672,122781.36,148.02315,57.82751,77188580.0,703817.2,4.636632,11.511321,867.1764,164.25247,6653.9155,547.87573,126.18274,735594430.0,1107047000.0,109.91455,0.049115032,0.01622865,0.016302908,151.74855,138.10457,0.22204323,-8618.228,9.18871,1.204269,6.5145607,4.2510033,4.2865524,7.3881526,0.022408007,-0.0030249008,0.070239805,8.377226,6.8193407,0.018780444,0.6392397,0.09284768,-0.020363392,Analysis,-0.28716043
86362.87,1.7142332,3pc,ssl,no,27159.932,107461.94,162.21384,93.1693,73419990.0,490972.38,-0.06197873,4.5637574,490.93585,-8.4789095,10086.284,153.79297,124.99247,879258940.0,1066475260.0,104.780624,0.053749975,0.0175478,0.023513384,141.32095,127.381386,0.114758044,-10419.724,8.563478,1.2198857,6.41135,4.319063,4.6898665,6.4389577,0.029223083,-0.000422386,0.18466373,9.48338,7.3103833,-0.0077673793,0.6236192,0.05050787,-0.048470926,Analysis,-0.2823069
